"Pathway_Code","Pathway_Name","Gene"
"OIS","Oxidative stress induced senescence","RNF2"
"OIS","Oxidative stress induced senescence","RPS27A"
"OIS","Oxidative stress induced senescence","SCMH1"
"OIS","Oxidative stress induced senescence","SUZ12"
"OIS","Oxidative stress induced senescence","TFDP1"
"OIS","Oxidative stress induced senescence","TFDP2"
"OIS","Oxidative stress induced senescence","TNIK"
"OIS","Oxidative stress induced senescence","TNRC6A"
"OIS","Oxidative stress induced senescence","TNRC6B"
"OIS","Oxidative stress induced senescence","TNRC6C"
"OIS","Oxidative stress induced senescence","TP53"
"OIS","Oxidative stress induced senescence","TXN"
"OIS","Oxidative stress induced senescence","UBA52"
"OIS","Oxidative stress induced senescence","UBB"
"OIS","Oxidative stress induced senescence","UBC"
"EMT","Epithelial mesenchymal transition","ABI3BP"
"EMT","Epithelial mesenchymal transition","ACTA2"
"EMT","Epithelial mesenchymal transition","ADAM12"
"EMT","Epithelial mesenchymal transition","ANPEP"
"EMT","Epithelial mesenchymal transition","APLP1"
"EMT","Epithelial mesenchymal transition","AREG"
"EMT","Epithelial mesenchymal transition","BASP1"
"EMT","Epithelial mesenchymal transition","BDNF"
"EMT","Epithelial mesenchymal transition","BGN"
"EMT","Epithelial mesenchymal transition","BMP1"
"EMT","Epithelial mesenchymal transition","CADM1"
"EMT","Epithelial mesenchymal transition","CALD1"
"EMT","Epithelial mesenchymal transition","CALU"
"EMT","Epithelial mesenchymal transition","CAP2"
"EMT","Epithelial mesenchymal transition","CAPG"
"EMT","Epithelial mesenchymal transition","CCN1"
"EMT","Epithelial mesenchymal transition","CCN2"
"EMT","Epithelial mesenchymal transition","CD44"
"EMT","Epithelial mesenchymal transition","CD59"
"EMT","Epithelial mesenchymal transition","CDH11"
"EMT","Epithelial mesenchymal transition","CDH2"
"EMT","Epithelial mesenchymal transition","CDH6"
"EMT","Epithelial mesenchymal transition","COL11A1"
"EMT","Epithelial mesenchymal transition","COL12A1"
"EMT","Epithelial mesenchymal transition","COL16A1"
"EMT","Epithelial mesenchymal transition","COL1A1"
"EMT","Epithelial mesenchymal transition","COL1A2"
"EMT","Epithelial mesenchymal transition","COL3A1"
"EMT","Epithelial mesenchymal transition","COL4A1"
"EMT","Epithelial mesenchymal transition","COL4A2"
"EMT","Epithelial mesenchymal transition","COL5A1"
"EMT","Epithelial mesenchymal transition","COL5A2"
"EMT","Epithelial mesenchymal transition","COL5A3"
"EMT","Epithelial mesenchymal transition","COL6A2"
"EMT","Epithelial mesenchymal transition","COL6A3"
"EMT","Epithelial mesenchymal transition","COL7A1"
"EMT","Epithelial mesenchymal transition","COL8A2"
"EMT","Epithelial mesenchymal transition","COLGALT1"
"EMT","Epithelial mesenchymal transition","COMP"
"EMT","Epithelial mesenchymal transition","COPA"
"EMT","Epithelial mesenchymal transition","CRLF1"
"EMT","Epithelial mesenchymal transition","CTHRC1"
"EMT","Epithelial mesenchymal transition","CXCL1"
"EMT","Epithelial mesenchymal transition","CXCL12"
"EMT","Epithelial mesenchymal transition","CXCL6"
"EMT","Epithelial mesenchymal transition","CXCL8"
"EMT","Epithelial mesenchymal transition","DAB2"
"EMT","Epithelial mesenchymal transition","DCN"
"EMT","Epithelial mesenchymal transition","DKK1"
"EMT","Epithelial mesenchymal transition","DPYSL3"
"EMT","Epithelial mesenchymal transition","DST"
"EMT","Epithelial mesenchymal transition","ECM1"
"EMT","Epithelial mesenchymal transition","ECM2"
"EMT","Epithelial mesenchymal transition","EDIL3"
"EMT","Epithelial mesenchymal transition","EFEMP2"
"EMT","Epithelial mesenchymal transition","ELN"
"EMT","Epithelial mesenchymal transition","EMP3"
"EMT","Epithelial mesenchymal transition","ENO2"
"EMT","Epithelial mesenchymal transition","FAP"
"EMT","Epithelial mesenchymal transition","FAS"
"EMT","Epithelial mesenchymal transition","FBLN1"
"EMT","Epithelial mesenchymal transition","FBLN2"
"EMT","Epithelial mesenchymal transition","FBLN5"
"EMT","Epithelial mesenchymal transition","FBN1"
"EMT","Epithelial mesenchymal transition","FBN2"
"EMT","Epithelial mesenchymal transition","FERMT2"
"EMT","Epithelial mesenchymal transition","FGF2"
"EMT","Epithelial mesenchymal transition","FLNA"
"EMT","Epithelial mesenchymal transition","FMOD"
"EMT","Epithelial mesenchymal transition","FN1"
"EMT","Epithelial mesenchymal transition","FOXC2"
"EMT","Epithelial mesenchymal transition","FSTL1"
"EMT","Epithelial mesenchymal transition","FSTL3"
"EMT","Epithelial mesenchymal transition","FUCA1"
"EMT","Epithelial mesenchymal transition","FZD8"
"EMT","Epithelial mesenchymal transition","GADD45A"
"EMT","Epithelial mesenchymal transition","GADD45B"
"EMT","Epithelial mesenchymal transition","GAS1"
"EMT","Epithelial mesenchymal transition","GEM"
"EMT","Epithelial mesenchymal transition","GJA1"
"EMT","Epithelial mesenchymal transition","GLIPR1"
"EMT","Epithelial mesenchymal transition","GPC1"
"EMT","Epithelial mesenchymal transition","GPX7"
"EMT","Epithelial mesenchymal transition","GREM1"
"EMT","Epithelial mesenchymal transition","HTRA1"
"EMT","Epithelial mesenchymal transition","ID2"
"EMT","Epithelial mesenchymal transition","IGFBP2"
"EMT","Epithelial mesenchymal transition","IGFBP3"
"EMT","Epithelial mesenchymal transition","IGFBP4"
"EMT","Epithelial mesenchymal transition","IL15"
"EMT","Epithelial mesenchymal transition","IL32"
"EMT","Epithelial mesenchymal transition","IL6"
"EMT","Epithelial mesenchymal transition","INHBA"
"EMT","Epithelial mesenchymal transition","ITGA2"
"EMT","Epithelial mesenchymal transition","ITGA5"
"EMT","Epithelial mesenchymal transition","ITGAV"
"EMT","Epithelial mesenchymal transition","ITGB1"
"EMT","Epithelial mesenchymal transition","ITGB3"
"EMT","Epithelial mesenchymal transition","ITGB5"
"EMT","Epithelial mesenchymal transition","JUN"
"EMT","Epithelial mesenchymal transition","LAMA1"
"EMT","Epithelial mesenchymal transition","LAMA2"
"EMT","Epithelial mesenchymal transition","LAMA3"
"EMT","Epithelial mesenchymal transition","LAMC1"
"EMT","Epithelial mesenchymal transition","LAMC2"
"EMT","Epithelial mesenchymal transition","LGALS1"
"EMT","Epithelial mesenchymal transition","LOX"
"EMT","Epithelial mesenchymal transition","LOXL1"
"EMT","Epithelial mesenchymal transition","LOXL2"
"EMT","Epithelial mesenchymal transition","LRP1"
"EMT","Epithelial mesenchymal transition","LRRC15"
"EMT","Epithelial mesenchymal transition","LUM"
"EMT","Epithelial mesenchymal transition","MAGEE1"
"EMT","Epithelial mesenchymal transition","MATN2"
"EMT","Epithelial mesenchymal transition","MATN3"
"EMT","Epithelial mesenchymal transition","MCM7"
"EMT","Epithelial mesenchymal transition","MEST"
"EMT","Epithelial mesenchymal transition","MFAP5"
"EMT","Epithelial mesenchymal transition","MGP"
"EMT","Epithelial mesenchymal transition","MMP1"
"EMT","Epithelial mesenchymal transition","MMP14"
"EMT","Epithelial mesenchymal transition","MMP2"
"EMT","Epithelial mesenchymal transition","MMP3"
"EMT","Epithelial mesenchymal transition","MSX1"
"EMT","Epithelial mesenchymal transition","MXRA5"
"EMT","Epithelial mesenchymal transition","MYL9"
"EMT","Epithelial mesenchymal transition","MYLK"
"EMT","Epithelial mesenchymal transition","NID2"
"EMT","Epithelial mesenchymal transition","NNMT"
"EMT","Epithelial mesenchymal transition","NOTCH2"
"EMT","Epithelial mesenchymal transition","NT5E"
"EMT","Epithelial mesenchymal transition","NTM"
"EMT","Epithelial mesenchymal transition","OXTR"
"EMT","Epithelial mesenchymal transition","P3H1"
"EMT","Epithelial mesenchymal transition","PCOLCE"
"EMT","Epithelial mesenchymal transition","PCOLCE2"
"EMT","Epithelial mesenchymal transition","PDGFRB"
"EMT","Epithelial mesenchymal transition","PDLIM4"
"EMT","Epithelial mesenchymal transition","PFN2"
"EMT","Epithelial mesenchymal transition","PLAUR"
"EMT","Epithelial mesenchymal transition","PLOD1"
"EMT","Epithelial mesenchymal transition","PLOD2"
"EMT","Epithelial mesenchymal transition","PLOD3"
"EMT","Epithelial mesenchymal transition","PMEPA1"
"EMT","Epithelial mesenchymal transition","PMP22"
"EMT","Epithelial mesenchymal transition","POSTN"
"EMT","Epithelial mesenchymal transition","PPIB"
"EMT","Epithelial mesenchymal transition","PRRX1"
"EMT","Epithelial mesenchymal transition","PRSS2"
"EMT","Epithelial mesenchymal transition","PTHLH"
"EMT","Epithelial mesenchymal transition","PTX3"
"EMT","Epithelial mesenchymal transition","PVR"
"EMT","Epithelial mesenchymal transition","QSOX1"
"EMT","Epithelial mesenchymal transition","RGS4"
"EMT","Epithelial mesenchymal transition","RHOB"
"EMT","Epithelial mesenchymal transition","SAT1"
"EMT","Epithelial mesenchymal transition","SCG2"
"EMT","Epithelial mesenchymal transition","SDC1"
"EMT","Epithelial mesenchymal transition","SDC4"
"EMT","Epithelial mesenchymal transition","SERPINE1"
"EMT","Epithelial mesenchymal transition","SERPINE2"
"EMT","Epithelial mesenchymal transition","SERPINH1"
"EMT","Epithelial mesenchymal transition","SFRP1"
"EMT","Epithelial mesenchymal transition","SFRP4"
"EMT","Epithelial mesenchymal transition","SGCB"
"EMT","Epithelial mesenchymal transition","SGCD"
"EMT","Epithelial mesenchymal transition","SGCG"
"EMT","Epithelial mesenchymal transition","SLC6A8"
"EMT","Epithelial mesenchymal transition","SLIT2"
"EMT","Epithelial mesenchymal transition","SLIT3"
"EMT","Epithelial mesenchymal transition","SNAI2"
"EMT","Epithelial mesenchymal transition","SNTB1"
"EMT","Epithelial mesenchymal transition","SPARC"
"EMT","Epithelial mesenchymal transition","SPOCK1"
"EMT","Epithelial mesenchymal transition","SPP1"
"EMT","Epithelial mesenchymal transition","TAGLN"
"EMT","Epithelial mesenchymal transition","TFPI2"
"EMT","Epithelial mesenchymal transition","TGFB1"
"EMT","Epithelial mesenchymal transition","TGFBI"
"EMT","Epithelial mesenchymal transition","TGFBR3"
"EMT","Epithelial mesenchymal transition","TGM2"
"EMT","Epithelial mesenchymal transition","THBS1"
"EMT","Epithelial mesenchymal transition","THBS2"
"EMT","Epithelial mesenchymal transition","THY1"
"EMT","Epithelial mesenchymal transition","TIMP1"
"EMT","Epithelial mesenchymal transition","TIMP3"
"EMT","Epithelial mesenchymal transition","TNC"
"EMT","Epithelial mesenchymal transition","TNFAIP3"
"EMT","Epithelial mesenchymal transition","TNFRSF11B"
"EMT","Epithelial mesenchymal transition","TNFRSF12A"
"EMT","Epithelial mesenchymal transition","TPM1"
"EMT","Epithelial mesenchymal transition","TPM2"
"EMT","Epithelial mesenchymal transition","TPM4"
"EMT","Epithelial mesenchymal transition","VCAM1"
"EMT","Epithelial mesenchymal transition","VCAN"
"EMT","Epithelial mesenchymal transition","VEGFA"
"EMT","Epithelial mesenchymal transition","VEGFC"
"EMT","Epithelial mesenchymal transition","VIM"
"EMT","Epithelial mesenchymal transition","WIPF1"
"EMT","Epithelial mesenchymal transition","WNT5A"
"Hypoxia","Hypoxia","ACKR3"
"Hypoxia","Hypoxia","ADM"
"Hypoxia","Hypoxia","ADORA2B"
"Hypoxia","Hypoxia","AK4"
"Hypoxia","Hypoxia","AKAP12"
"Hypoxia","Hypoxia","ALDOA"
"Hypoxia","Hypoxia","ALDOB"
"Hypoxia","Hypoxia","ALDOC"
"Hypoxia","Hypoxia","AMPD3"
"Hypoxia","Hypoxia","ANGPTL4"
"Hypoxia","Hypoxia","ANKZF1"
"Hypoxia","Hypoxia","ANXA2"
"Hypoxia","Hypoxia","ATF3"
"Hypoxia","Hypoxia","ATP7A"
"Hypoxia","Hypoxia","B3GALT6"
"Hypoxia","Hypoxia","B4GALNT2"
"Hypoxia","Hypoxia","BCAN"
"Hypoxia","Hypoxia","BCL2"
"Hypoxia","Hypoxia","BGN"
"Hypoxia","Hypoxia","BHLHE40"
"Hypoxia","Hypoxia","BNIP3L"
"Hypoxia","Hypoxia","BRS3"
"Hypoxia","Hypoxia","BTG1"
"Hypoxia","Hypoxia","CA12"
"Hypoxia","Hypoxia","CASP6"
"Hypoxia","Hypoxia","CAV1"
"Hypoxia","Hypoxia","CAVIN1"
"Hypoxia","Hypoxia","CAVIN3"
"Hypoxia","Hypoxia","CCN1"
"Hypoxia","Hypoxia","CCN2"
"Hypoxia","Hypoxia","CCN5"
"Hypoxia","Hypoxia","CCNG2"
"Hypoxia","Hypoxia","CDKN1A"
"Hypoxia","Hypoxia","CDKN1B"
"Hypoxia","Hypoxia","CDKN1C"
"Hypoxia","Hypoxia","CHST2"
"Hypoxia","Hypoxia","CHST3"
"Hypoxia","Hypoxia","CITED2"
"Hypoxia","Hypoxia","COL5A1"
"Hypoxia","Hypoxia","CP"
"Hypoxia","Hypoxia","CSRP2"
"Hypoxia","Hypoxia","CXCR4"
"Hypoxia","Hypoxia","DCN"
"Hypoxia","Hypoxia","DDIT3"
"Hypoxia","Hypoxia","DDIT4"
"Hypoxia","Hypoxia","DPYSL4"
"Hypoxia","Hypoxia","DTNA"
"Hypoxia","Hypoxia","DUSP1"
"Hypoxia","Hypoxia","EDN2"
"Hypoxia","Hypoxia","EFNA1"
"Hypoxia","Hypoxia","EFNA3"
"Hypoxia","Hypoxia","EGFR"
"Hypoxia","Hypoxia","ENO1"
"Hypoxia","Hypoxia","ENO2"
"Hypoxia","Hypoxia","ENO3"
"Hypoxia","Hypoxia","ERO1A"
"Hypoxia","Hypoxia","ERRFI1"
"Hypoxia","Hypoxia","ETS1"
"Hypoxia","Hypoxia","EXT1"
"Hypoxia","Hypoxia","F3"
"Hypoxia","Hypoxia","FAM162A"
"Hypoxia","Hypoxia","FBP1"
"Hypoxia","Hypoxia","FOS"
"Hypoxia","Hypoxia","FOSL2"
"Hypoxia","Hypoxia","FOXO3"
"Hypoxia","Hypoxia","GAA"
"Hypoxia","Hypoxia","GALK1"
"Hypoxia","Hypoxia","GAPDH"
"Hypoxia","Hypoxia","GAPDHS"
"Hypoxia","Hypoxia","GBE1"
"Hypoxia","Hypoxia","GCK"
"Hypoxia","Hypoxia","GCNT2"
"Hypoxia","Hypoxia","GLRX"
"Hypoxia","Hypoxia","GPC1"
"Hypoxia","Hypoxia","GPC3"
"Hypoxia","Hypoxia","GPC4"
"Hypoxia","Hypoxia","GPI"
"Hypoxia","Hypoxia","GRHPR"
"Hypoxia","Hypoxia","GYS1"
"Hypoxia","Hypoxia","HAS1"
"Hypoxia","Hypoxia","HDLBP"
"Hypoxia","Hypoxia","HEXA"
"Hypoxia","Hypoxia","HK1"
"Hypoxia","Hypoxia","HK2"
"Hypoxia","Hypoxia","HMOX1"
"Hypoxia","Hypoxia","HOXB9"
"Hypoxia","Hypoxia","HS3ST1"
"Hypoxia","Hypoxia","HSPA5"
"Hypoxia","Hypoxia","IDS"
"Hypoxia","Hypoxia","IER3"
"Hypoxia","Hypoxia","IGFBP1"
"Hypoxia","Hypoxia","IGFBP3"
"Hypoxia","Hypoxia","IL6"
"Hypoxia","Hypoxia","ILVBL"
"Hypoxia","Hypoxia","INHA"
"Hypoxia","Hypoxia","IRS2"
"Hypoxia","Hypoxia","ISG20"
"Hypoxia","Hypoxia","JMJD6"
"Hypoxia","Hypoxia","JUN"
"Hypoxia","Hypoxia","KDELR3"
"Hypoxia","Hypoxia","KDM3A"
"Hypoxia","Hypoxia","KIF5A"
"Hypoxia","Hypoxia","KLF6"
"Hypoxia","Hypoxia","KLF7"
"Hypoxia","Hypoxia","KLHL24"
"Hypoxia","Hypoxia","LALBA"
"Hypoxia","Hypoxia","LARGE1"
"Hypoxia","Hypoxia","LDHA"
"Hypoxia","Hypoxia","LDHC"
"Hypoxia","Hypoxia","LOX"
"Hypoxia","Hypoxia","LXN"
"Hypoxia","Hypoxia","MAFF"
"Hypoxia","Hypoxia","MAP3K1"
"Hypoxia","Hypoxia","MIF"
"Hypoxia","Hypoxia","MT1E"
"Hypoxia","Hypoxia","MT2A"
"Hypoxia","Hypoxia","MXI1"
"Hypoxia","Hypoxia","MYH9"
"Hypoxia","Hypoxia","NAGK"
"Hypoxia","Hypoxia","NCAN"
"Hypoxia","Hypoxia","NDRG1"
"Hypoxia","Hypoxia","NDST1"
"Hypoxia","Hypoxia","NDST2"
"Hypoxia","Hypoxia","NEDD4L"
"Hypoxia","Hypoxia","NFIL3"
"Hypoxia","Hypoxia","NOCT"
"Hypoxia","Hypoxia","NR3C1"
"Hypoxia","Hypoxia","P4HA1"
"Hypoxia","Hypoxia","P4HA2"
"Hypoxia","Hypoxia","PAM"
"Hypoxia","Hypoxia","PCK1"
"Hypoxia","Hypoxia","PDGFB"
"Hypoxia","Hypoxia","PDK1"
"Hypoxia","Hypoxia","PDK3"
"Hypoxia","Hypoxia","PFKFB3"
"Hypoxia","Hypoxia","PFKL"
"Hypoxia","Hypoxia","PFKP"
"Hypoxia","Hypoxia","PGAM2"
"Hypoxia","Hypoxia","PGF"
"Hypoxia","Hypoxia","PGK1"
"Hypoxia","Hypoxia","PGM1"
"Hypoxia","Hypoxia","PGM2"
"Hypoxia","Hypoxia","PHKG1"
"Hypoxia","Hypoxia","PIM1"
"Hypoxia","Hypoxia","PKLR"
"Hypoxia","Hypoxia","PKP1"
"Hypoxia","Hypoxia","PLAC8"
"Hypoxia","Hypoxia","PLAUR"
"Hypoxia","Hypoxia","PLIN2"
"Hypoxia","Hypoxia","PNRC1"
"Hypoxia","Hypoxia","PPARGC1A"
"Hypoxia","Hypoxia","PPFIA4"
"Hypoxia","Hypoxia","PPP1R15A"
"Hypoxia","Hypoxia","PPP1R3C"
"Hypoxia","Hypoxia","PRDX5"
"Hypoxia","Hypoxia","PRKCA"
"Hypoxia","Hypoxia","PYGM"
"Hypoxia","Hypoxia","RBPJ"
"Hypoxia","Hypoxia","RORA"
"Hypoxia","Hypoxia","RRAGD"
"Hypoxia","Hypoxia","S100A4"
"Hypoxia","Hypoxia","SAP30"
"Hypoxia","Hypoxia","SCARB1"
"Hypoxia","Hypoxia","SDC2"
"Hypoxia","Hypoxia","SDC3"
"Hypoxia","Hypoxia","SDC4"
"Hypoxia","Hypoxia","SELENBP1"
"Hypoxia","Hypoxia","SERPINE1"
"Hypoxia","Hypoxia","SIAH2"
"Hypoxia","Hypoxia","SLC25A1"
"Hypoxia","Hypoxia","SLC2A1"
"Hypoxia","Hypoxia","SLC2A3"
"Hypoxia","Hypoxia","SLC2A5"
"Hypoxia","Hypoxia","SLC37A4"
"Hypoxia","Hypoxia","SLC6A6"
"Hypoxia","Hypoxia","SRPX"
"Hypoxia","Hypoxia","STBD1"
"Hypoxia","Hypoxia","STC1"
"Hypoxia","Hypoxia","STC2"
"Hypoxia","Hypoxia","SULT2B1"
"Hypoxia","Hypoxia","TES"
"Hypoxia","Hypoxia","TGFB3"
"Hypoxia","Hypoxia","TGFBI"
"Hypoxia","Hypoxia","TGM2"
"Hypoxia","Hypoxia","TIPARP"
"Hypoxia","Hypoxia","TKTL1"
"Hypoxia","Hypoxia","TMEM45A"
"Hypoxia","Hypoxia","TNFAIP3"
"Hypoxia","Hypoxia","TPBG"
"Hypoxia","Hypoxia","TPD52"
"Hypoxia","Hypoxia","TPI1"
"Hypoxia","Hypoxia","TPST2"
"Hypoxia","Hypoxia","UGP2"
"Hypoxia","Hypoxia","VEGFA"
"Hypoxia","Hypoxia","VHL"
"Hypoxia","Hypoxia","VLDLR"
"Hypoxia","Hypoxia","WSB1"
"Hypoxia","Hypoxia","XPNPEP1"
"Hypoxia","Hypoxia","ZFP36"
"Hypoxia","Hypoxia","ZNF292"
"EMO","Extracellular matrix organization","A2M"
"EMO","Extracellular matrix organization","ACAN"
"EMO","Extracellular matrix organization","ACTA1"
"EMO","Extracellular matrix organization","ACTA2"
"EMO","Extracellular matrix organization","ACTB"
"EMO","Extracellular matrix organization","ACTC1"
"EMO","Extracellular matrix organization","ACTG1"
"EMO","Extracellular matrix organization","ACTG2"
"EMO","Extracellular matrix organization","ACTN1"
"EMO","Extracellular matrix organization","ADAM10"
"EMO","Extracellular matrix organization","ADAM12"
"EMO","Extracellular matrix organization","ADAM15"
"EMO","Extracellular matrix organization","ADAM17"
"EMO","Extracellular matrix organization","ADAM19"
"EMO","Extracellular matrix organization","ADAM8"
"EMO","Extracellular matrix organization","ADAM9"
"EMO","Extracellular matrix organization","ADAMTS1"
"EMO","Extracellular matrix organization","ADAMTS14"
"EMO","Extracellular matrix organization","ADAMTS16"
"EMO","Extracellular matrix organization","ADAMTS18"
"EMO","Extracellular matrix organization","ADAMTS2"
"EMO","Extracellular matrix organization","ADAMTS3"
"EMO","Extracellular matrix organization","ADAMTS4"
"EMO","Extracellular matrix organization","ADAMTS5"
"EMO","Extracellular matrix organization","ADAMTS8"
"EMO","Extracellular matrix organization","ADAMTS9"
"EMO","Extracellular matrix organization","AGRN"
"EMO","Extracellular matrix organization","APP"
"EMO","Extracellular matrix organization","ASPN"
"EMO","Extracellular matrix organization","BCAN"
"EMO","Extracellular matrix organization","BGN"
"EMO","Extracellular matrix organization","BMP1"
"EMO","Extracellular matrix organization","BMP10"
"EMO","Extracellular matrix organization","BMP2"
"EMO","Extracellular matrix organization","BMP4"
"EMO","Extracellular matrix organization","BMP7"
"EMO","Extracellular matrix organization","BSG"
"EMO","Extracellular matrix organization","CAPN1"
"EMO","Extracellular matrix organization","CAPN10"
"EMO","Extracellular matrix organization","CAPN11"
"EMO","Extracellular matrix organization","CAPN12"
"EMO","Extracellular matrix organization","CAPN13"
"EMO","Extracellular matrix organization","CAPN14"
"EMO","Extracellular matrix organization","CAPN15"
"EMO","Extracellular matrix organization","CAPN2"
"EMO","Extracellular matrix organization","CAPN3"
"EMO","Extracellular matrix organization","CAPN5"
"EMO","Extracellular matrix organization","CAPN6"
"EMO","Extracellular matrix organization","CAPN7"
"EMO","Extracellular matrix organization","CAPN8"
"EMO","Extracellular matrix organization","CAPN9"
"EMO","Extracellular matrix organization","CAPNS1"
"EMO","Extracellular matrix organization","CAPNS2"
"EMO","Extracellular matrix organization","CASK"
"EMO","Extracellular matrix organization","CASP3"
"EMO","Extracellular matrix organization","CAST"
"EMO","Extracellular matrix organization","CD151"
"EMO","Extracellular matrix organization","CD44"
"EMO","Extracellular matrix organization","CD47"
"EMO","Extracellular matrix organization","CDH1"
"EMO","Extracellular matrix organization","CEACAM1"
"EMO","Extracellular matrix organization","CEACAM6"
"EMO","Extracellular matrix organization","CEACAM8"
"EMO","Extracellular matrix organization","CMA1"
"EMO","Extracellular matrix organization","COL10A1"
"EMO","Extracellular matrix organization","COL11A1"
"EMO","Extracellular matrix organization","COL11A2"
"EMO","Extracellular matrix organization","COL12A1"
"EMO","Extracellular matrix organization","COL13A1"
"EMO","Extracellular matrix organization","COL14A1"
"EMO","Extracellular matrix organization","COL15A1"
"EMO","Extracellular matrix organization","COL16A1"
"EMO","Extracellular matrix organization","COL17A1"
"EMO","Extracellular matrix organization","COL18A1"
"EMO","Extracellular matrix organization","COL19A1"
"EMO","Extracellular matrix organization","COL1A1"
"EMO","Extracellular matrix organization","COL1A2"
"EMO","Extracellular matrix organization","COL20A1"
"EMO","Extracellular matrix organization","COL21A1"
"EMO","Extracellular matrix organization","COL22A1"
"EMO","Extracellular matrix organization","COL23A1"
"EMO","Extracellular matrix organization","COL24A1"
"EMO","Extracellular matrix organization","COL25A1"
"EMO","Extracellular matrix organization","COL26A1"
"EMO","Extracellular matrix organization","COL27A1"
"EMO","Extracellular matrix organization","COL28A1"
"EMO","Extracellular matrix organization","COL2A1"
"EMO","Extracellular matrix organization","COL3A1"
"EMO","Extracellular matrix organization","COL4A1"
"EMO","Extracellular matrix organization","COL4A2"
"EMO","Extracellular matrix organization","COL4A3"
"EMO","Extracellular matrix organization","COL4A4"
"EMO","Extracellular matrix organization","COL4A5"
"EMO","Extracellular matrix organization","COL4A6"
"EMO","Extracellular matrix organization","COL5A1"
"EMO","Extracellular matrix organization","COL5A2"
"EMO","Extracellular matrix organization","COL5A3"
"EMO","Extracellular matrix organization","COL6A1"
"EMO","Extracellular matrix organization","COL6A2"
"EMO","Extracellular matrix organization","COL6A3"
"EMO","Extracellular matrix organization","COL6A5"
"EMO","Extracellular matrix organization","COL6A6"
"EMO","Extracellular matrix organization","COL7A1"
"EMO","Extracellular matrix organization","COL8A1"
"EMO","Extracellular matrix organization","COL8A2"
"EMO","Extracellular matrix organization","COL9A1"
"EMO","Extracellular matrix organization","COL9A2"
"EMO","Extracellular matrix organization","COL9A3"
"EMO","Extracellular matrix organization","COLGALT1"
"EMO","Extracellular matrix organization","COLGALT2"
"EMO","Extracellular matrix organization","COMP"
"EMO","Extracellular matrix organization","CRTAP"
"EMO","Extracellular matrix organization","CTRB1"
"EMO","Extracellular matrix organization","CTRB2"
"EMO","Extracellular matrix organization","CTSB"
"EMO","Extracellular matrix organization","CTSD"
"EMO","Extracellular matrix organization","CTSG"
"EMO","Extracellular matrix organization","CTSK"
"EMO","Extracellular matrix organization","CTSL"
"EMO","Extracellular matrix organization","CTSS"
"EMO","Extracellular matrix organization","CTSV"
"EMO","Extracellular matrix organization","DAG1"
"EMO","Extracellular matrix organization","DCN"
"EMO","Extracellular matrix organization","DDR1"
"EMO","Extracellular matrix organization","DDR2"
"EMO","Extracellular matrix organization","DMD"
"EMO","Extracellular matrix organization","DMP1"
"EMO","Extracellular matrix organization","DRP2"
"EMO","Extracellular matrix organization","DSPP"
"EMO","Extracellular matrix organization","DST"
"EMO","Extracellular matrix organization","DTNA"
"EMO","Extracellular matrix organization","DTNB"
"EMO","Extracellular matrix organization","EFEMP1"
"EMO","Extracellular matrix organization","EFEMP2"
"EMO","Extracellular matrix organization","ELANE"
"EMO","Extracellular matrix organization","ELN"
"EMO","Extracellular matrix organization","EMILIN1"
"EMO","Extracellular matrix organization","EMILIN2"
"EMO","Extracellular matrix organization","EMILIN3"
"EMO","Extracellular matrix organization","F11R"
"EMO","Extracellular matrix organization","FBLN1"
"EMO","Extracellular matrix organization","FBLN2"
"EMO","Extracellular matrix organization","FBLN5"
"EMO","Extracellular matrix organization","FBN1"
"EMO","Extracellular matrix organization","FBN2"
"EMO","Extracellular matrix organization","FBN3"
"EMO","Extracellular matrix organization","FGA"
"EMO","Extracellular matrix organization","FGB"
"EMO","Extracellular matrix organization","FGF2"
"EMO","Extracellular matrix organization","FGG"
"EMO","Extracellular matrix organization","FMOD"
"EMO","Extracellular matrix organization","FN1"
"EMO","Extracellular matrix organization","FURIN"
"EMO","Extracellular matrix organization","GDF5"
"EMO","Extracellular matrix organization","HAPLN1"
"EMO","Extracellular matrix organization","HSPG2"
"EMO","Extracellular matrix organization","HTRA1"
"EMO","Extracellular matrix organization","IBSP"
"EMO","Extracellular matrix organization","ICAM1"
"EMO","Extracellular matrix organization","ICAM2"
"EMO","Extracellular matrix organization","ICAM3"
"EMO","Extracellular matrix organization","ICAM4"
"EMO","Extracellular matrix organization","ICAM5"
"EMO","Extracellular matrix organization","ITGA1"
"EMO","Extracellular matrix organization","ITGA10"
"EMO","Extracellular matrix organization","ITGA11"
"EMO","Extracellular matrix organization","ITGA2"
"EMO","Extracellular matrix organization","ITGA2B"
"EMO","Extracellular matrix organization","ITGA3"
"EMO","Extracellular matrix organization","ITGA4"
"EMO","Extracellular matrix organization","ITGA5"
"EMO","Extracellular matrix organization","ITGA6"
"EMO","Extracellular matrix organization","ITGA7"
"EMO","Extracellular matrix organization","ITGA8"
"EMO","Extracellular matrix organization","ITGA9"
"EMO","Extracellular matrix organization","ITGAD"
"EMO","Extracellular matrix organization","ITGAE"
"EMO","Extracellular matrix organization","ITGAL"
"EMO","Extracellular matrix organization","ITGAM"
"EMO","Extracellular matrix organization","ITGAV"
"EMO","Extracellular matrix organization","ITGAX"
"EMO","Extracellular matrix organization","ITGB1"
"EMO","Extracellular matrix organization","ITGB2"
"EMO","Extracellular matrix organization","ITGB3"
